transaction_id,order_id,order_date,customer_id,product_id,quantity,unit_price,discount,sales_amount,cost_amount,profit,payment_method,region_id
TXN-101268,ORD-10410,2025-05-16,CUST-00250,PRD-1664,1,299.0,0.0,299.0,167.19,131.81,EMI / PayLater,REG-02
TXN-101269,ORD-10410,2025-05-16,CUST-00250,PRD-1520,2,230.0,0.05,437.0,238.6,198.4,EMI / PayLater,REG-02
TXN-101270,ORD-10410,2025-05-16,CUST-00250,PRD-1434,1,600.0,0.1,540.0,318.6,221.4,EMI / PayLater,REG-02
TXN-101271,ORD-10410,2025-05-16,CUST-00250,PRD-2046,2,370.0,0.0,740.0,400.84,339.16,EMI / PayLater,REG-02
TXN-101272,ORD-10411,2025-05-31,CUST-00251,PRD-1143,1,259.0,0.1,233.1,181.89,51.21,Credit Card,REG-05
TXN-101273,ORD-10411,2025-05-31,CUST-00251,PRD-1009,1,539.0,0.1,485.1,400.28,84.82,Credit Card,REG-05
TXN-101274,ORD-10411,2025-05-31,CUST-00251,PRD-1063,1,479.0,0.1,431.1,357.22,73.88,Credit Card,REG-05
TXN-101275,ORD-10412,2025-08-14,CUST-00251,PRD-1191,1,849.0,0.05,806.55,374.41,432.14,Credit Card,REG-05
TXN-101276,ORD-10412,2025-08-14,CUST-00251,PRD-1029,2,339.0,0.0,678.0,488.56,189.44,Credit Card,REG-05
TXN-101277,ORD-10412,2025-08-14,CUST-00251,PRD-1483,1,580.0,0.1,522.0,240.06,281.94,Credit Card,REG-05
TXN-101278,ORD-10413,2025-05-27,CUST-00252,PRD-1280,1,1069.0,0.0,1069.0,555.68,513.32,EMI / PayLater,REG-03
TXN-101279,ORD-10413,2025-05-27,CUST-00252,PRD-1153,1,649.0,0.05,616.55,488.0,128.55,EMI / PayLater,REG-03
TXN-101280,ORD-10413,2025-05-27,CUST-00252,PRD-1807,2,490.0,0.05,931.0,453.28,477.72,EMI / PayLater,REG-03
TXN-101281,ORD-10414,2025-09-16,CUST-00253,PRD-1173,2,559.0,0.05,1062.1,823.46,238.64,Credit Card,REG-03
TXN-101282,ORD-10414,2025-09-16,CUST-00253,PRD-1715,1,1080.0,0.0,1080.0,612.26,467.74,Credit Card,REG-03
TXN-101283,ORD-10414,2025-09-16,CUST-00253,PRD-1315,1,269.0,0.0,269.0,150.68,118.32,Credit Card,REG-03
TXN-101284,ORD-10414,2025-09-16,CUST-00253,PRD-1493,1,510.0,0.05,484.5,249.45,235.05,Credit Card,REG-03
TXN-101285,ORD-10414,2025-09-16,CUST-00253,PRD-2091,1,1060.0,0.05,1007.0,594.31,412.69,Credit Card,REG-03
TXN-101286,ORD-10415,2025-08-23,CUST-00254,PRD-1032,1,1229.0,0.0,1229.0,835.29,393.71,UPI,REG-03
TXN-101287,ORD-10415,2025-08-23,CUST-00254,PRD-1480,2,160.0,0.0,320.0,157.08,162.92,UPI,REG-03
TXN-101288,ORD-10415,2025-08-23,CUST-00254,PRD-1969,1,160.0,0.0,160.0,99.98,60.02,UPI,REG-03
TXN-101289,ORD-10415,2025-08-23,CUST-00254,PRD-1582,1,1069.0,0.0,1069.0,624.08,444.92,UPI,REG-03
TXN-101290,ORD-10415,2025-08-23,CUST-00254,PRD-1243,1,599.0,0.05,569.05,355.76,213.29,UPI,REG-03
TXN-101291,ORD-10416,2024-02-04,CUST-00255,PRD-1365,1,1280.0,0.0,1280.0,763.83,516.17,UPI,REG-04
TXN-101292,ORD-10416,2024-02-04,CUST-00255,PRD-1704,2,220.0,0.0,440.0,298.28,141.72,UPI,REG-04
TXN-101293,ORD-10417,2025-01-21,CUST-00255,PRD-2018,1,260.0,0.0,260.0,176.7,83.3,Credit Card,REG-04
TXN-101294,ORD-10417,2025-01-21,CUST-00255,PRD-1035,1,819.0,0.15,696.15,609.06,87.09,Credit Card,REG-04
TXN-101295,ORD-10417,2025-01-21,CUST-00255,PRD-1061,1,269.0,0.0,269.0,180.21,88.79,Credit Card,REG-04
TXN-101296,ORD-10417,2025-01-21,CUST-00255,PRD-1291,2,309.0,0.05,587.1,360.24,226.86,Credit Card,REG-04
TXN-101297,ORD-10418,2025-05-23,CUST-00255,PRD-1200,1,989.0,0.0,989.0,458.74,530.26,UPI,REG-04
TXN-101298,ORD-10418,2025-05-23,CUST-00255,PRD-1232,1,1079.0,0.0,1079.0,483.4,595.6,UPI,REG-04
TXN-101299,ORD-10418,2025-05-23,CUST-00255,PRD-1189,1,669.0,0.15,568.65,355.59,213.06,UPI,REG-04
TXN-101300,ORD-10419,2025-10-14,CUST-00256,PRD-1166,1,1129.0,0.05,1072.55,788.67,283.88,UPI,REG-01
TXN-101301,ORD-10419,2025-10-14,CUST-00256,PRD-1111,2,1029.0,0.05,1955.1,1555.56,399.54,UPI,REG-01
TXN-101302,ORD-10419,2025-10-14,CUST-00256,PRD-2091,1,1060.0,0.0,1060.0,594.31,465.69,UPI,REG-01
TXN-101303,ORD-10419,2025-10-14,CUST-00256,PRD-1123,2,379.0,0.1,682.2,510.86,171.34,UPI,REG-01
TXN-101304,ORD-10420,2025-11-21,CUST-00256,PRD-1173,2,559.0,0.05,1062.1,823.46,238.64,Credit Card,REG-01
TXN-101305,ORD-10420,2025-11-21,CUST-00256,PRD-1213,1,579.0,0.0,579.0,305.44,273.56,Credit Card,REG-01
TXN-101306,ORD-10421,2025-12-16,CUST-00256,PRD-2090,1,770.0,0.0,770.0,367.79,402.21,UPI,REG-01
TXN-101307,ORD-10421,2025-12-16,CUST-00256,PRD-1816,1,360.0,0.0,360.0,179.32,180.68,UPI,REG-01
TXN-101308,ORD-10421,2025-12-16,CUST-00256,PRD-1868,1,300.0,0.1,270.0,150.86,119.14,UPI,REG-01
TXN-101309,ORD-10421,2025-12-16,CUST-00256,PRD-1089,1,599.0,0.15,509.15,403.9,105.25,UPI,REG-01
TXN-101310,ORD-10421,2025-12-16,CUST-00256,PRD-1944,1,400.0,0.0,400.0,251.98,148.02,UPI,REG-01
TXN-101311,ORD-10422,2024-07-23,CUST-00257,PRD-1377,1,480.0,0.05,456.0,285.45,170.55,UPI,REG-01
TXN-101312,ORD-10422,2024-07-23,CUST-00257,PRD-1230,1,409.0,0.15,347.65,202.69,144.96,UPI,REG-01
TXN-101313,ORD-10423,2025-11-05,CUST-00258,PRD-1568,1,790.0,0.0,790.0,447.76,342.24,EMI / PayLater,REG-01
TXN-101314,ORD-10423,2025-11-05,CUST-00258,PRD-1921,1,840.0,0.0,840.0,474.58,365.42,EMI / PayLater,REG-01
TXN-101315,ORD-10424,2024-10-15,CUST-00259,PRD-1851,4,110.0,0.0,440.0,193.04,246.96,UPI,REG-06
TXN-101316,ORD-10424,2024-10-15,CUST-00259,PRD-2017,1,180.0,0.0,180.0,109.82,70.18,UPI,REG-06
TXN-101317,ORD-10425,2025-03-29,CUST-00260,PRD-2081,1,610.0,0.05,579.5,376.34,203.16,Net Banking,REG-03
TXN-101318,ORD-10425,2025-03-29,CUST-00260,PRD-1205,1,559.0,0.0,559.0,314.11,244.89,Net Banking,REG-03
TXN-101319,ORD-10425,2025-03-29,CUST-00260,PRD-1394,1,1060.0,0.0,1060.0,629.17,430.83,Net Banking,REG-03
TXN-101320,ORD-10426,2025-06-08,CUST-00261,PRD-1013,1,1519.0,0.05,1443.05,1112.21,330.84,UPI,REG-03
TXN-101321,ORD-10426,2025-06-08,CUST-00261,PRD-2003,1,210.0,0.0,210.0,134.17,75.83,UPI,REG-03
TXN-101322,ORD-10426,2025-06-08,CUST-00261,PRD-1131,1,839.0,0.05,797.05,623.56,173.49,UPI,REG-03
TXN-101323,ORD-10426,2025-06-08,CUST-00261,PRD-1978,2,380.0,0.0,760.0,559.12,200.88,UPI,REG-03
TXN-101324,ORD-10427,2025-11-14,CUST-00262,PRD-1295,1,739.0,0.0,739.0,414.99,324.01,Debit Card,REG-05
TXN-101325,ORD-10427,2025-11-14,CUST-00262,PRD-1333,2,969.0,0.0,1938.0,858.98,1079.02,Debit Card,REG-05
TXN-101326,ORD-10428,2025-11-11,CUST-00263,PRD-1034,1,1669.0,0.0,1669.0,1149.69,519.31,UPI,REG-02
TXN-101327,ORD-10428,2025-11-11,CUST-00263,PRD-1293,1,199.0,0.0,199.0,96.22,102.78,UPI,REG-02
TXN-101328,ORD-10428,2025-11-11,CUST-00263,PRD-2015,2,240.0,0.1,432.0,347.6,84.4,UPI,REG-02
TXN-101329,ORD-10428,2025-11-11,CUST-00263,PRD-1022,1,1169.0,0.05,1110.55,871.02,239.53,UPI,REG-02
TXN-101330,ORD-10428,2025-11-11,CUST-00263,PRD-1375,1,410.0,0.15,348.5,276.58,71.92,UPI,REG-02
TXN-101331,ORD-10429,2025-11-25,CUST-00263,PRD-1027,1,239.0,0.05,227.05,166.59,60.46,UPI,REG-02
TXN-101332,ORD-10429,2025-11-25,CUST-00263,PRD-1336,1,399.0,0.05,379.05,236.27,142.78,UPI,REG-02
TXN-101333,ORD-10429,2025-11-25,CUST-00263,PRD-1147,1,1449.0,0.0,1449.0,947.52,501.48,UPI,REG-02
TXN-101334,ORD-10429,2025-11-25,CUST-00263,PRD-1219,1,629.0,0.0,629.0,348.48,280.52,UPI,REG-02
TXN-101335,ORD-10430,2025-12-02,CUST-00264,PRD-2000,1,160.0,0.1,144.0,112.35,31.65,Credit Card,REG-02
TXN-101336,ORD-10430,2025-12-02,CUST-00264,PRD-1408,1,970.0,0.05,921.5,560.43,361.07,Credit Card,REG-02
TXN-101337,ORD-10430,2025-12-02,CUST-00264,PRD-1240,1,1029.0,0.1,926.1,581.5,344.6,Credit Card,REG-02
TXN-101338,ORD-10431,2025-09-23,CUST-00265,PRD-1584,3,429.0,0.0,1287.0,796.92,490.08,UPI,REG-01
TXN-101339,ORD-10431,2025-09-23,CUST-00265,PRD-1121,1,629.0,0.05,597.55,417.1,180.45,UPI,REG-01
TXN-101340,ORD-10431,2025-09-23,CUST-00265,PRD-1226,2,229.0,0.0,458.0,268.96,189.04,UPI,REG-01
TXN-101341,ORD-10432,2025-10-24,CUST-00266,PRD-1534,1,700.0,0.0,700.0,351.44,348.56,Debit Card,REG-04
TXN-101342,ORD-10432,2025-10-24,CUST-00266,PRD-1205,1,559.0,0.0,559.0,314.11,244.89,Debit Card,REG-04
TXN-101343,ORD-10433,2025-01-08,CUST-00267,PRD-1703,1,830.0,0.05,788.5,505.99,282.51,UPI,REG-03
TXN-101344,ORD-10433,2025-01-08,CUST-00267,PRD-1470,2,720.0,0.05,1368.0,971.8,396.2,UPI,REG-03
TXN-101345,ORD-10433,2025-01-08,CUST-00267,PRD-1841,2,140.0,0.05,266.0,149.92,116.08,UPI,REG-03
TXN-101346,ORD-10433,2025-01-08,CUST-00267,PRD-2118,1,870.0,0.0,870.0,443.93,426.07,UPI,REG-03
TXN-101347,ORD-10434,2025-11-19,CUST-00268,PRD-1098,1,979.0,0.05,930.05,636.42,293.63,Credit Card,REG-02
TXN-101348,ORD-10434,2025-11-19,CUST-00268,PRD-1300,1,1029.0,0.15,874.65,559.0,315.65,Credit Card,REG-02
TXN-101349,ORD-10434,2025-11-19,CUST-00268,PRD-1285,2,419.0,0.05,796.1,400.04,396.06,Credit Card,REG-02
TXN-101350,ORD-10435,2025-07-20,CUST-00269,PRD-1128,1,599.0,0.05,569.05,428.6,140.45,Net Banking,REG-01
TXN-101351,ORD-10435,2025-07-20,CUST-00269,PRD-1902,1,330.0,0.1,297.0,193.42,103.58,Net Banking,REG-01
TXN-101352,ORD-10435,2025-07-20,CUST-00269,PRD-1822,1,360.0,0.1,324.0,176.09,147.91,Net Banking,REG-01
TXN-101353,ORD-10436,2024-12-14,CUST-00270,PRD-1462,1,880.0,0.0,880.0,546.1,333.9,UPI,REG-02
TXN-101354,ORD-10436,2024-12-14,CUST-00270,PRD-1524,1,700.0,0.0,700.0,399.26,300.74,UPI,REG-02
TXN-101355,ORD-10436,2024-12-14,CUST-00270,PRD-1051,1,639.0,0.0,639.0,435.72,203.28,UPI,REG-02
TXN-101356,ORD-10437,2025-01-05,CUST-00270,PRD-1544,2,690.0,0.05,1311.0,744.0,567.0,Net Banking,REG-02
TXN-101357,ORD-10437,2025-01-05,CUST-00270,PRD-1871,2,670.0,0.0,1340.0,742.72,597.28,Net Banking,REG-02
TXN-101358,ORD-10437,2025-01-05,CUST-00270,PRD-1566,1,650.0,0.0,650.0,350.19,299.81,Net Banking,REG-02
TXN-101359,ORD-10437,2025-01-05,CUST-00270,PRD-1232,2,1079.0,0.05,2050.1,966.8,1083.3,Net Banking,REG-02
TXN-101360,ORD-10438,2025-01-12,CUST-00270,PRD-1686,2,1110.0,0.1,1998.0,1272.7,725.3,UPI,REG-02
TXN-101361,ORD-10438,2025-01-12,CUST-00270,PRD-1327,1,989.0,0.0,989.0,420.06,568.94,UPI,REG-02
TXN-101362,ORD-10438,2025-01-12,CUST-00270,PRD-1532,1,710.0,0.1,639.0,274.38,364.62,UPI,REG-02
TXN-101363,ORD-10439,2025-04-21,CUST-00271,PRD-1465,2,460.0,0.0,920.0,611.64,308.36,UPI,REG-05
TXN-101364,ORD-10439,2025-04-21,CUST-00271,PRD-1347,2,690.0,0.05,1311.0,736.22,574.78,UPI,REG-05
TXN-101365,ORD-10439,2025-04-21,CUST-00271,PRD-1760,1,870.0,0.0,870.0,566.31,303.69,UPI,REG-05
TXN-101366,ORD-10440,2025-08-20,CUST-00272,PRD-2009,1,410.0,0.05,389.5,294.1,95.4,Credit Card,REG-04
TXN-101367,ORD-10440,2025-08-20,CUST-00272,PRD-1005,1,649.0,0.1,584.1,489.91,94.19,Credit Card,REG-04
TXN-101368,ORD-10440,2025-08-20,CUST-00272,PRD-2091,2,1060.0,0.1,1908.0,1188.62,719.38,Credit Card,REG-04
TXN-101369,ORD-10441,2025-12-17,CUST-00273,PRD-1493,1,510.0,0.0,510.0,249.45,260.55,UPI,REG-02
TXN-101370,ORD-10441,2025-12-17,CUST-00273,PRD-1734,1,170.0,0.05,161.5,100.44,61.06,UPI,REG-02
TXN-101371,ORD-10441,2025-12-17,CUST-00273,PRD-1970,1,150.0,0.0,150.0,107.7,42.3,UPI,REG-02
TXN-101372,ORD-10441,2025-12-17,CUST-00273,PRD-1442,2,500.0,0.0,1000.0,551.92,448.08,UPI,REG-02
TXN-101373,ORD-10442,2024-08-18,CUST-00274,PRD-1942,1,260.0,0.0,260.0,169.13,90.87,Credit Card,REG-04
TXN-101374,ORD-10442,2024-08-18,CUST-00274,PRD-1151,1,1829.0,0.05,1737.55,1345.99,391.56,Credit Card,REG-04
TXN-101375,ORD-10443,2024-04-07,CUST-00275,PRD-1135,2,729.0,0.05,1385.1,1083.52,301.58,Net Banking,REG-02
TXN-101376,ORD-10443,2024-04-07,CUST-00275,PRD-1672,1,479.0,0.15,407.15,300.84,106.31,Net Banking,REG-02
TXN-101377,ORD-10443,2024-04-07,CUST-00275,PRD-1990,2,230.0,0.1,414.0,276.6,137.4,Net Banking,REG-02
TXN-101378,ORD-10444,2025-07-30,CUST-00275,PRD-2020,1,260.0,0.0,260.0,158.77,101.23,UPI,REG-02
TXN-101379,ORD-10444,2025-07-30,CUST-00275,PRD-1655,1,1329.0,0.05,1262.55,677.39,585.16,UPI,REG-02
TXN-101380,ORD-10444,2025-07-30,CUST-00275,PRD-1509,1,150.0,0.05,142.5,58.34,84.16,UPI,REG-02
TXN-101381,ORD-10445,2025-06-18,CUST-00276,PRD-1297,1,449.0,0.0,449.0,189.89,259.11,Net Banking,REG-01
TXN-101382,ORD-10445,2025-06-18,CUST-00276,PRD-2180,1,640.0,0.05,608.0,415.46,192.54,Net Banking,REG-01
TXN-101383,ORD-10446,2024-09-20,CUST-00277,PRD-1285,1,419.0,0.0,419.0,200.02,218.98,Net Banking,REG-02
TXN-101384,ORD-10446,2024-09-20,CUST-00277,PRD-1798,1,280.0,0.15,238.0,143.96,94.04,Net Banking,REG-02
TXN-101385,ORD-10446,2024-09-20,CUST-00277,PRD-1517,1,520.0,0.2,416.0,261.18,154.82,Net Banking,REG-02
TXN-101386,ORD-10446,2024-09-20,CUST-00277,PRD-1609,1,419.0,0.0,419.0,254.76,164.24,Net Banking,REG-02
TXN-101387,ORD-10447,2025-09-08,CUST-00278,PRD-1360,1,200.0,0.15,170.0,101.48,68.52,UPI,REG-02
TXN-101388,ORD-10447,2025-09-08,CUST-00278,PRD-2149,1,1030.0,0.1,927.0,526.54,400.46,UPI,REG-02
TXN-101389,ORD-10447,2025-09-08,CUST-00278,PRD-1563,1,550.0,0.0,550.0,236.3,313.7,UPI,REG-02
TXN-101390,ORD-10447,2025-09-08,CUST-00278,PRD-2098,1,1030.0,0.2,824.0,710.74,113.26,UPI,REG-02
TXN-101391,ORD-10448,2025-09-29,CUST-00278,PRD-1007,1,1179.0,0.15,1002.15,808.12,194.03,UPI,REG-02
TXN-101392,ORD-10448,2025-09-29,CUST-00278,PRD-1564,1,640.0,0.05,608.0,331.58,276.42,UPI,REG-02
TXN-101393,ORD-10448,2025-09-29,CUST-00278,PRD-1757,1,880.0,0.15,748.0,449.29,298.71,UPI,REG-02
TXN-101394,ORD-10449,2025-10-28,CUST-00278,PRD-1799,1,390.0,0.0,390.0,221.63,168.37,Credit Card,REG-02
TXN-101395,ORD-10449,2025-10-28,CUST-00278,PRD-2042,1,520.0,0.1,468.0,290.38,177.62,Credit Card,REG-02
TXN-101396,ORD-10449,2025-10-28,CUST-00278,PRD-1004,1,1789.0,0.0,1789.0,1318.73,470.27,Credit Card,REG-02
TXN-101397,ORD-10450,2025-03-30,CUST-00279,PRD-1001,1,1469.0,0.05,1395.55,979.51,416.04,UPI,REG-03
TXN-101398,ORD-10450,2025-03-30,CUST-00279,PRD-1448,1,1030.0,0.05,978.5,595.06,383.44,UPI,REG-03
TXN-101399,ORD-10450,2025-03-30,CUST-00279,PRD-1025,2,559.0,0.15,950.3,840.16,110.14,UPI,REG-03
TXN-101400,ORD-10450,2025-03-30,CUST-00279,PRD-2168,1,500.0,0.0,500.0,271.85,228.15,UPI,REG-03
TXN-101401,ORD-10450,2025-03-30,CUST-00279,PRD-1190,1,849.0,0.0,849.0,453.68,395.32,UPI,REG-03
TXN-101402,ORD-10451,2025-03-14,CUST-00280,PRD-1449,1,680.0,0.0,680.0,426.06,253.94,Credit Card,REG-03
TXN-101403,ORD-10451,2025-03-14,CUST-00280,PRD-1052,1,829.0,0.05,787.55,584.6,202.95,Credit Card,REG-03
TXN-101404,ORD-10451,2025-03-14,CUST-00280,PRD-1505,1,340.0,0.05,323.0,130.87,192.13,Credit Card,REG-03
TXN-101405,ORD-10452,2025-08-31,CUST-00281,PRD-1345,1,1140.0,0.0,1140.0,620.0,520.0,UPI,REG-03
TXN-101406,ORD-10452,2025-08-31,CUST-00281,PRD-1038,1,229.0,0.0,229.0,168.76,60.24,UPI,REG-03
TXN-101407,ORD-10452,2025-08-31,CUST-00281,PRD-1301,1,1009.0,0.0,1009.0,435.24,573.76,UPI,REG-03
TXN-101408,ORD-10453,2025-07-17,CUST-00282,PRD-1358,2,300.0,0.0,600.0,299.6,300.4,Debit Card,REG-01
TXN-101409,ORD-10453,2025-07-17,CUST-00282,PRD-2200,1,800.0,0.0,800.0,497.88,302.12,Debit Card,REG-01
TXN-101410,ORD-10453,2025-07-17,CUST-00282,PRD-1176,1,1769.0,0.2,1415.2,1254.18,161.02,Debit Card,REG-01
TXN-101411,ORD-10454,2025-10-13,CUST-00282,PRD-1532,1,710.0,0.05,674.5,274.38,400.12,Credit Card,REG-01
TXN-101412,ORD-10454,2025-10-13,CUST-00282,PRD-2195,1,980.0,0.2,784.0,603.59,180.41,Credit Card,REG-01
TXN-101413,ORD-10454,2025-10-13,CUST-00282,PRD-1872,1,540.0,0.1,486.0,261.78,224.22,Credit Card,REG-01
TXN-101414,ORD-10455,2025-12-18,CUST-00282,PRD-2207,1,580.0,0.05,551.0,373.53,177.47,Credit Card,REG-01
TXN-101415,ORD-10455,2025-12-18,CUST-00282,PRD-2156,2,330.0,0.0,660.0,369.9,290.1,Credit Card,REG-01
TXN-101416,ORD-10455,2025-12-18,CUST-00282,PRD-1467,1,1010.0,0.1,909.0,628.77,280.23,Credit Card,REG-01
TXN-101417,ORD-10455,2025-12-18,CUST-00282,PRD-1727,1,940.0,0.05,893.0,559.85,333.15,Credit Card,REG-01
TXN-101418,ORD-10456,2025-12-19,CUST-00283,PRD-1094,1,499.0,0.0,499.0,376.45,122.55,Credit Card,REG-02
TXN-101419,ORD-10456,2025-12-19,CUST-00283,PRD-1413,1,1220.0,0.0,1220.0,602.44,617.56,Credit Card,REG-02
TXN-101420,ORD-10456,2025-12-19,CUST-00283,PRD-1900,1,400.0,0.15,340.0,192.38,147.62,Credit Card,REG-02
TXN-101421,ORD-10456,2025-12-19,CUST-00283,PRD-1486,1,600.0,0.05,570.0,287.5,282.5,Credit Card,REG-02
TXN-101422,ORD-10456,2025-12-19,CUST-00283,PRD-1737,1,1030.0,0.0,1030.0,523.94,506.06,Credit Card,REG-02
TXN-101423,ORD-10457,2025-10-18,CUST-00284,PRD-1800,1,80.0,0.0,80.0,33.7,46.3,UPI,REG-03
TXN-101424,ORD-10457,2025-10-18,CUST-00284,PRD-1220,2,259.0,0.0,518.0,306.76,211.24,UPI,REG-03
TXN-101425,ORD-10457,2025-10-18,CUST-00284,PRD-1998,1,210.0,0.0,210.0,158.3,51.7,UPI,REG-03
TXN-101426,ORD-10458,2025-12-18,CUST-00284,PRD-1434,1,600.0,0.1,540.0,318.6,221.4,UPI,REG-03
TXN-101427,ORD-10458,2025-12-18,CUST-00284,PRD-1178,2,459.0,0.05,872.1,679.26,192.84,UPI,REG-03
TXN-101428,ORD-10458,2025-12-18,CUST-00284,PRD-1984,3,360.0,0.15,918.0,805.23,112.77,UPI,REG-03
TXN-101429,ORD-10459,2025-12-27,CUST-00284,PRD-1387,1,760.0,0.0,760.0,474.71,285.29,Debit Card,REG-03
TXN-101430,ORD-10459,2025-12-27,CUST-00284,PRD-1807,2,490.0,0.05,931.0,453.28,477.72,Debit Card,REG-03
TXN-101431,ORD-10459,2025-12-27,CUST-00284,PRD-1536,3,470.0,0.15,1198.5,704.1,494.4,Debit Card,REG-03
TXN-101432,ORD-10459,2025-12-27,CUST-00284,PRD-1347,1,690.0,0.2,552.0,368.11,183.89,Debit Card,REG-03
TXN-101433,ORD-10459,2025-12-27,CUST-00284,PRD-1901,1,320.0,0.05,304.0,178.31,125.69,Debit Card,REG-03
TXN-101434,ORD-10459,2025-12-27,CUST-00284,PRD-1578,1,590.0,0.0,590.0,306.98,283.02,Debit Card,REG-03
TXN-101435,ORD-10460,2025-08-06,CUST-00285,PRD-1357,1,230.0,0.0,230.0,133.6,96.4,Credit Card,REG-03
TXN-101436,ORD-10460,2025-08-06,CUST-00285,PRD-1093,1,469.0,0.0,469.0,321.57,147.43,Credit Card,REG-03
TXN-101437,ORD-10461,2025-09-15,CUST-00285,PRD-2026,1,850.0,0.0,850.0,449.68,400.32,Net Banking,REG-03
TXN-101438,ORD-10461,2025-09-15,CUST-00285,PRD-1031,1,1419.0,0.0,1419.0,920.25,498.75,Net Banking,REG-03
TXN-101439,ORD-10461,2025-09-15,CUST-00285,PRD-1981,2,370.0,0.05,703.0,508.9,194.1,Net Banking,REG-03
TXN-101440,ORD-10462,2025-09-22,CUST-00285,PRD-1325,2,909.0,0.1,1636.2,1067.02,569.18,UPI,REG-03
TXN-101441,ORD-10462,2025-09-22,CUST-00285,PRD-1649,1,1259.0,0.15,1070.15,683.92,386.23,UPI,REG-03
TXN-101442,ORD-10462,2025-09-22,CUST-00285,PRD-2071,1,170.0,0.15,144.5,82.98,61.52,UPI,REG-03
TXN-101443,ORD-10462,2025-09-22,CUST-00285,PRD-1129,1,529.0,0.05,502.55,343.97,158.58,UPI,REG-03
TXN-101444,ORD-10463,2025-10-12,CUST-00285,PRD-1558,1,550.0,0.1,495.0,283.49,211.51,Credit Card,REG-03
TXN-101445,ORD-10463,2025-10-12,CUST-00285,PRD-1829,1,370.0,0.15,314.5,209.84,104.66,Credit Card,REG-03
TXN-101446,ORD-10464,2025-12-23,CUST-00286,PRD-1819,1,300.0,0.15,255.0,125.52,129.48,Debit Card,REG-01
TXN-101447,ORD-10464,2025-12-23,CUST-00286,PRD-1509,1,150.0,0.05,142.5,58.34,84.16,Debit Card,REG-01
TXN-101448,ORD-10465,2025-07-06,CUST-00287,PRD-1630,1,449.0,0.2,359.2,263.41,95.79,Cash on Delivery,REG-05
TXN-101449,ORD-10465,2025-07-06,CUST-00287,PRD-1819,1,300.0,0.1,270.0,125.52,144.48,Cash on Delivery,REG-05
TXN-101450,ORD-10465,2025-07-06,CUST-00287,PRD-1950,1,370.0,0.15,314.5,232.46,82.04,Cash on Delivery,REG-05
TXN-101451,ORD-10466,2025-03-08,CUST-00288,PRD-1825,1,460.0,0.05,437.0,259.63,177.37,UPI,REG-03
TXN-101452,ORD-10466,2025-03-08,CUST-00288,PRD-1319,1,1159.0,0.0,1159.0,492.19,666.81,UPI,REG-03
TXN-101453,ORD-10466,2025-03-08,CUST-00288,PRD-2214,1,800.0,0.05,760.0,490.2,269.8,UPI,REG-03
TXN-101454,ORD-10466,2025-03-08,CUST-00288,PRD-1406,1,1100.0,0.0,1100.0,726.64,373.36,UPI,REG-03
TXN-101455,ORD-10467,2024-08-26,CUST-00289,PRD-1021,3,469.0,0.0,1407.0,957.93,449.07,Credit Card,REG-01
TXN-101456,ORD-10467,2024-08-26,CUST-00289,PRD-1328,1,669.0,0.1,602.1,399.35,202.75,Credit Card,REG-01
TXN-101457,ORD-10467,2024-08-26,CUST-00289,PRD-1109,1,789.0,0.1,710.1,552.86,157.24,Credit Card,REG-01
TXN-101458,ORD-10467,2024-08-26,CUST-00289,PRD-1103,1,699.0,0.0,699.0,487.08,211.92,Credit Card,REG-01
TXN-101459,ORD-10468,2024-08-19,CUST-00290,PRD-1248,1,1099.0,0.15,934.15,530.69,403.46,UPI,REG-02
TXN-101460,ORD-10468,2024-08-19,CUST-00290,PRD-1046,1,2059.0,0.05,1956.05,1417.52,538.53,UPI,REG-02
TXN-101461,ORD-10469,2025-06-23,CUST-00291,PRD-1716,1,1040.0,0.2,832.0,608.08,223.92,Net Banking,REG-03
TXN-101462,ORD-10469,2025-06-23,CUST-00291,PRD-1063,3,479.0,0.05,1365.15,1071.66,293.49,Net Banking,REG-03
TXN-101463,ORD-10469,2025-06-23,CUST-00291,PRD-1173,2,559.0,0.05,1062.1,823.46,238.64,Net Banking,REG-03
TXN-101464,ORD-10470,2025-05-28,CUST-00292,PRD-1079,1,979.0,0.0,979.0,699.31,279.69,Debit Card,REG-05
TXN-101465,ORD-10470,2025-05-28,CUST-00292,PRD-1054,1,1129.0,0.0,1129.0,823.14,305.86,Debit Card,REG-05
TXN-101466,ORD-10470,2025-05-28,CUST-00292,PRD-1235,1,629.0,0.0,629.0,296.25,332.75,Debit Card,REG-05
TXN-101467,ORD-10471,2025-08-11,CUST-00293,PRD-1564,1,640.0,0.0,640.0,331.58,308.42,Credit Card,REG-04
TXN-101468,ORD-10471,2025-08-11,CUST-00293,PRD-2149,1,1030.0,0.0,1030.0,526.54,503.46,Credit Card,REG-04
TXN-101469,ORD-10472,2025-11-14,CUST-00294,PRD-1997,2,350.0,0.05,665.0,430.52,234.48,Net Banking,REG-04
TXN-101470,ORD-10472,2025-11-14,CUST-00294,PRD-1998,1,210.0,0.1,189.0,158.3,30.7,Net Banking,REG-04
TXN-101471,ORD-10472,2025-11-14,CUST-00294,PRD-1149,1,869.0,0.15,738.65,602.26,136.39,Net Banking,REG-04
TXN-101472,ORD-10473,2024-08-31,CUST-00295,PRD-1232,1,1079.0,0.1,971.1,483.4,487.7,Credit Card,REG-01
